orthogroup_ID,geneID,spcies,UniProtKB_ID,PANTHER_ID
OG0014039,541468,Hsap,Q96LR2,PTHR33767
OG0014040,5721,Hsap,Q9UL46,PTHR10660
OG0014040,5721,Hsap,Q86SZ7,NA
OG0014041,387496,Hsap,Q6T310,PTHR45704
OG0014042,29950,Hsap,Q9UHV2,PTHR16277
OG0014042,29950,Hsap,Q53GC0,NA
OG0014043,112399,Hsap,Q9H6Z9,PTHR12907
OG0014043,112399,Hsap,B3KVT0,NA
OG0014043,112399,Hsap,F8W1G2,NA
OG0014043,112399,Hsap,Q3T1B0,NA
OG0014044,245812,Hsap,Q8N129,PTHR15382
OG0014045,144608,Hsap,Q5U649,PTHR36289
OG0014046,55332,Hsap,Q8N682,PTHR21324
OG0014046,55332,Hsap,A0A024RBF9,NA
OG0014047,51643,Hsap,Q9HC24,PTHR23291
OG0014047,51643,Hsap,G3V1M2,NA
OG0014047,51643,Hsap,G3XAA5,NA
OG0014047,51643,Hsap,Q7Z782,NA
OG0014047,51643,Hsap,Q9HC19,NA
OG0014048,338761,Hsap,Q86Z23,PTHR22923
OG0014048,338761,Hsap,A0A3B0INP7,NA
OG0014049,7103,Hsap,P19075,PTHR19282
OG0014050,7135,Hsap,P19237,PTHR13738
OG0014051,339456,Hsap,Q8NDY8,PTHR33955
OG0014052,1944,Hsap,P52797,PTHR11304
OG0014053,152573,Hsap,A0PJX4,PTHR31395
OG0014054,83943,Hsap,Q96T52,PTHR46041
OG0014054,83943,Hsap,A4D0S9,NA
OG0014055,223082,Hsap,Q8NHG8,PTHR46661
OG0014055,223082,Hsap,A0A090N8Y8,NA
OG0014056,3204,Hsap,P31268,PTHR45659
OG0014057,51390,Hsap,Q9NVV5,PTHR10989
OG0014058,51250,Hsap,Q9P0P8,PTHR13633
OG0014058,51250,Hsap,A0A0D9SEI0,NA
OG0014059,646658,Hsap,A6NDD5,PTHR14768
OG0014060,55654,Hsap,O75204,PTHR28358
OG0014060,55654,Hsap,C9J4H2,NA
OG0014060,55654,Hsap,Q9H6I0,NA
OG0014061,6432,Hsap,Q16629,PTHR23147
OG0014062,54851,Hsap,Q8WVL7,PTHR24144
OG0014062,54851,Hsap,A0A024R398,NA
OG0014063,56616,Hsap,Q9NR28,PTHR32247
OG0014063,56616,Hsap,A0A024RBT2,NA
OG0014063,56616,Hsap,A0A0S2Z5P6,NA
OG0014063,56616,Hsap,A0A0S2Z5U7,NA
OG0014063,56616,Hsap,K7X1S0,NA
OG0014063,56616,Hsap,Q502X2,NA
OG0014064,84964,Hsap,Q3KRA9,PTHR46030
OG0014064,84964,Hsap,B4E3P3,NA
OG0014065,10285,Hsap,O75940,PTHR13681
OG0014066,10261,Hsap,O95976,PTHR15297
OG0014067,57232,Hsap,Q2M218,PTHR24377
OG0014068,11009,Hsap,Q13007,NA
OG0014069,51715,Hsap,Q9ULC3,PTHR24073
OG0014069,51715,Hsap,A0A024RD41,NA
OG0014070,54738,Hsap,Q99581,PTHR11849
OG0014071,645832,Hsap,Q9HB31,PTHR47777
OG0014072,3489,Hsap,P24592,PTHR11551
OG0014073,339448,Hsap,Q8IYL3,PTHR28491
OG0014074,79829,Hsap,Q86UY6,PTHR20531
OG0014074,79829,Hsap,A0A024R5C6,NA
OG0014075,7001,Hsap,P32119,PTHR10681
OG0014075,7001,Hsap,V9HW12,NA
OG0014076,9022,Hsap,O95833,PTHR43920
OG0014076,9022,Hsap,Q6FGP1,NA
OG0014077,343637,Hsap,Q2I0M5,NA
OG0014078,25996,Hsap,Q9Y3B8,PTHR11046
OG0014079,5008,Hsap,P13725,PTHR14261
OG0014079,5008,Hsap,B5MCX1,NA
OG0014080,388531,Hsap,Q6ZS82,PTHR21029
OG0014081,78990,Hsap,Q96DC9,PTHR12931
OG0014082,9363,Hsap,Q14088,PTHR47978
OG0014083,6845,Hsap,P51809,PTHR21136
OG0014083,6845,Hsap,A0A024R061,NA
OG0014083,6845,Hsap,A0A024R074,NA
OG0014084,50604,Hsap,Q9NYY1,NA
OG0014085,285282,Hsap,Q5HYI8,PTHR24073
OG0014086,7327,Hsap,P60604,PTHR24067
OG0014087,339,Hsap,P41238,PTHR13857
OG0014088,7009,Hsap,P55061,PTHR23291
OG0014088,7009,Hsap,A0A024R0Z5,NA
OG0014089,2248,Hsap,P11487,PTHR11486
OG0014090,975,Hsap,P60033,PTHR19282
OG0014090,975,Hsap,A0A024RCB7,NA
OG0014090,975,Hsap,E9PJK1,NA
OG0014091,80303,Hsap,Q9BUP0,PTHR13025
OG0014091,80303,Hsap,Q8WYH2,NA
OG0014092,54749,Hsap,Q9UM22,PTHR10697
OG0014092,54749,Hsap,Q96J80,NA
OG0014093,10011,Hsap,Q9HD15,PTHR18834
OG0014094,2593,Hsap,Q14353,PTHR32379
OG0014094,2593,Hsap,V9HWB2,NA
OG0014095,646627,Hsap,Q6UX82,PTHR20914
OG0014096,57381,Hsap,Q9H4E5,PTHR24072
OG0014096,57381,Hsap,A0A024R692,NA
OG0014096,57381,Hsap,Q7Z513,NA
OG0014097,171177,Hsap,Q96L33,PTHR24072
OG0014097,171177,Hsap,A0A024R9R2,NA
OG0014098,92421,Hsap,Q96CF2,PTHR22761
OG0014099,84259,Hsap,Q9BTE7,PTHR12281
OG0014099,84259,Hsap,A0A024R3A2,NA
OG0014099,84259,Hsap,B4DP84,NA
OG0014100,84303,Hsap,Q9BRQ6,PTHR47609
OG0014101,5874,Hsap,O00194,PTHR47977
OG0014102,158798,Hsap,Q86UN6,PTHR35075
OG0014103,54069,Hsap,Q9NYP9,PTHR16431
OG0014104,54097,Hsap,P58499,PTHR14592
OG0014105,388389,Hsap,Q8IW40,PTHR28572
OG0014106,401498,Hsap,Q68D42,PTHR31922
OG0014107,50511,Hsap,Q8IZU3,PTHR19368
OG0014107,50511,Hsap,A0A024RBF8,NA
OG0014108,283349,Hsap,Q86WH2,PTHR22738
OG0014109,64407,Hsap,Q9NS28,PTHR10845
OG0014110,51686,Hsap,Q9UMX2,PTHR10279
OG0014110,51686,Hsap,A0A0G2JH29,NA
OG0014110,51686,Hsap,H0Y7Y4,NA
OG0014111,9982,Hsap,Q14512,PTHR15258
OG0014112,83930,Hsap,O95772,PTHR46121
OG0014112,83930,Hsap,A0A024RA89,NA
OG0014113,136242,Hsap,A4D1T9,PTHR24271
OG0014113,136242,Hsap,B7ZMK3,NA
OG0014114,54732,Hsap,Q9BVK6,PTHR22811
OG0014114,54732,Hsap,A0A024R7M0,NA
OG0014115,55142,Hsap,Q9NVX0,PTHR16039
OG0014115,55142,Hsap,A0A024R9M5,NA
OG0014115,55142,Hsap,A0A024R9P0,NA
OG0014115,55142,Hsap,H3BP16,NA
OG0014116,150274,Hsap,Q8IWL3,PTHR14021
OG0014116,150274,Hsap,A0A384NYJ4,NA
OG0014116,150274,Hsap,B0QYH2,NA
OG0014117,54997,Hsap,Q96BS2,PTHR46823
OG0014118,56915,Hsap,Q9NQT4,PTHR11953
OG0014119,64598,Hsap,O75425,PTHR10809
OG0014120,24146,Hsap,P56746,PTHR12002
OG0014121,8226,Hsap,Q08623,PTHR18901
OG0014122,7124,Hsap,P01375,PTHR11471
OG0014122,7124,Hsap,Q5STB3,NA
OG0014123,1748,Hsap,Q92988,PTHR24327
OG0014124,388324,Hsap,Q0VD86,PTHR37341
OG0014125,401546,Hsap,Q5JTZ5,PTHR36290
OG0014125,401546,Hsap,A8K2L3,NA
OG0014126,944,Hsap,P32971,PTHR32163
OG0014126,944,Hsap,A0A087X228,NA
OG0014126,944,Hsap,Q52M88,NA
OG0014127,7980,Hsap,P48307,PTHR10083
OG0014128,115416,Hsap,Q96EH3,PTHR21043
OG0014129,5683,Hsap,P25787,PTHR11599
OG0014129,5683,Hsap,A0A024RA52,NA
OG0014130,83734,Hsap,Q9H0Y0,PTHR14957
OG0014131,196264,Hsap,Q6UWV2,PTHR13869
OG0014132,23546,Hsap,O95473,PTHR10838
OG0014132,23546,Hsap,A0A140VKF5,NA
OG0014133,9275,Hsap,Q9BQE9,PTHR12767
OG0014133,9275,Hsap,F2Z3H6,NA
OG0014134,54960,Hsap,Q9NWZ8,PTHR16238
OG0014134,54960,Hsap,A0A024RBX2,NA
OG0014135,3266,Hsap,Q7Z444,PTHR24070
OG0014137,8153,Hsap,P52198,PTHR24072
OG0014138,6665,Hsap,O60248,PTHR10270
OG0014139,4482,Hsap,Q9UJ68,PTHR42799
OG0014140,414328,Hsap,Q5T6J7,PTHR43442
OG0014140,414328,Hsap,A0A024R247,NA
OG0014141,51348,Hsap,Q9NZS2,PTHR46746
OG0014142,8825,Hsap,O14910,PTHR14063
OG0014143,84293,Hsap,Q9BRX8,PTHR28630
OG0014144,221091,Hsap,Q8ND94,NA
OG0014145,84265,Hsap,Q9BT43,PTHR15367
OG0014145,84265,Hsap,A6NGX6,NA
OG0014146,9077,Hsap,O95661,PTHR24070
OG0014147,255119,Hsap,Q6V702,PTHR33588
OG0014148,168455,Hsap,Q8N9Z2,PTHR14484
OG0014149,9443,Hsap,O43513,PTHR15498
OG0014149,9443,Hsap,Q6IAZ5,NA
OG0014150,54858,Hsap,Q9NXJ5,PTHR23402
OG0014150,54858,Hsap,S4R2Y9,NA
OG0014150,54858,Hsap,U3KQ24,NA
OG0014151,9741,Hsap,Q15012,PTHR12479
OG0014151,9741,Hsap,Q6IBP4,NA
OG0014152,598,Hsap,Q07817,PTHR11256
OG0014152,598,Hsap,A0A0S2Z3C5,NA
OG0014152,598,Hsap,Q5TE63,NA
OG0014153,55321,Hsap,Q9NUR3,PTHR16125
OG0014154,91442,Hsap,Q9BTP7,PTHR31786
OG0014154,91442,Hsap,A0A0S2Z5V6,NA
OG0014154,91442,Hsap,K7EKQ4,NA
OG0014155,388021,Hsap,Q6ZVK1,PTHR31872
OG0014155,388021,Hsap,A0A087X0S3,NA
OG0014156,7401,Hsap,P58418,PTHR31548
OG0014157,54210,Hsap,Q9NP99,PTHR19357
OG0014157,54210,Hsap,K7EKM5,NA
OG0014157,54210,Hsap,Q38L15,NA
OG0014158,147040,Hsap,Q693B1,PTHR14499
OG0014158,147040,Hsap,A0A158RFT7,NA
OG0014159,2123,Hsap,P22794,PTHR15568
OG0014160,9241,Hsap,Q13253,PTHR10494
OG0014161,138255,Hsap,Q5VTT2,PTHR35069
OG0014162,27289,Hsap,Q92730,PTHR24072
OG0014163,127018,Hsap,Q5VWZ2,PTHR10655
OG0014164,645104,Hsap,A0PK11,PTHR31548
OG0014165,3203,Hsap,P31267,PTHR45659
OG0014166,54927,Hsap,Q9NX63,PTHR21588
OG0014166,54927,Hsap,A4D1N4,NA
OG0014166,54927,Hsap,B7Z1X9,NA
OG0014166,54927,Hsap,C9JRZ6,NA
OG0014167,641700,Hsap,Q19T08,PTHR28602
OG0014168,10490,Hsap,Q9UEU0,PTHR21230
OG0014169,79074,Hsap,Q9BVC5,PTHR28359
OG0014169,79074,Hsap,C9J4K0,NA
OG0014170,390259,Hsap,Q3C1V8,PTHR24327
OG0014172,23184,Hsap,Q14696,PTHR17600
OG0014173,54941,Hsap,Q96EQ8,PTHR46016
OG0014174,57393,Hsap,Q9HBJ8,PTHR46884
OG0014174,57393,Hsap,A0A3B3ITM8,NA
OG0014175,221749,Hsap,Q5TGL8,PTHR31433
OG0014176,11313,Hsap,O95372,PTHR10655
OG0014176,11313,Hsap,A0A140VJC9,NA
OG0014177,79877,Hsap,Q8WVC6,PTHR10695
OG0014178,401494,Hsap,Q5VWC8,PTHR11035
OG0014179,84324,Hsap,P82979,PTHR46551
OG0014180,114609,Hsap,P58753,PTHR22662
OG0014180,114609,Hsap,A0A024R3M4,NA
OG0014181,65260,Hsap,Q96BR5,PTHR13891
OG0014182,9048,Hsap,Q5T4W7,PTHR12173
OG0014183,51503,Hsap,Q9P013,PTHR12718
OG0014184,165721,Hsap,Q8NHS0,PTHR43948
OG0014184,165721,Hsap,A0A140VJI2,NA
OG0014185,23401,Hsap,O75474,PTHR35154
OG0014186,79057,Hsap,Q9BZD7,PTHR24251
OG0014187,84830,Hsap,Q96IZ2,PTHR10989
OG0014188,79853,Hsap,Q53R12,PTHR14198
OG0014189,9144,Hsap,O43760,PTHR10838
OG0014189,9144,Hsap,A0A024R8T9,NA
OG0014190,974,Hsap,P40259,PTHR14334
OG0014191,27101,Hsap,Q9HB71,PTHR13164
OG0014191,27101,Hsap,A0A024R904,NA
OG0014192,8784,Hsap,Q9Y5U5,PTHR47388
OG0014192,8784,Hsap,A0A0R7FDM1,NA
OG0014193,55863,Hsap,Q8IUX1,PTHR16296
OG0014193,55863,Hsap,A0A024R5L4,NA
OG0014194,8915,Hsap,O95999,PTHR34920
OG0014194,8915,Hsap,A0A087WWW9,NA
OG0014194,8915,Hsap,A2TDT2,NA
OG0014195,135932,Hsap,Q8IV31,PTHR36294
OG0014196,116379,Hsap,Q969J5,PTHR20859
OG0014197,285051,Hsap,Q8N801,PTHR35678
OG0014198,64838,Hsap,Q9H6D8,PTHR14470
OG0014199,55905,Hsap,Q9Y508,PTHR46016
OG0014200,10682,Hsap,Q15125,PTHR14207
OG0014200,10682,Hsap,A0A024QYX0,NA
OG0014201,9075,Hsap,P57739,PTHR12002
OG0014202,79698,Hsap,Q9H898,PTHR46144
OG0014203,79669,Hsap,Q5BVD1,PTHR14636
OG0014204,101928603,Hsap,H3BNL8,PTHR37679
OG0014205,54209,Hsap,Q9NZC2,PTHR11860
OG0014205,54209,Hsap,Q5TCX1,NA
OG0014206,9021,Hsap,O14543,PTHR10155
OG0014206,9021,Hsap,Q6FI39,NA
OG0014207,79879,Hsap,Q9H6E4,PTHR14735
OG0014207,79879,Hsap,B0QY51,NA
OG0014207,79879,Hsap,B4DRL0,NA
OG0014208,84305,Hsap,Q9BRP8,PTHR22959
OG0014209,54541,Hsap,Q9NX09,PTHR12478
OG0014209,54541,Hsap,A0A024QZQ6,NA
OG0014210,10148,Hsap,Q14213,PTHR23036
OG0014211,80177,Hsap,Q8N699,PTHR14869
OG0014212,79609,Hsap,Q9H867,PTHR14614
OG0014213,11339,Hsap,O43482,PTHR16431
OG0014213,11339,Hsap,A0A024R9N0,NA
OG0014214,130827,Hsap,Q6ZP80,PTHR32012
OG0014215,51374,Hsap,Q6UW56,PTHR15926
OG0014216,83446,Hsap,Q6NSX1,PTHR21533
OG0014217,7165,Hsap,O43399,PTHR19307
OG0014217,7165,Hsap,A0A087WYR3,NA
OG0014217,7165,Hsap,A0A087WZ51,NA
OG0014217,7165,Hsap,Q68E05,NA
OG0014217,7165,Hsap,Q6FGS1,NA
OG0014218,5049,Hsap,P68402,PTHR11852
OG0014218,5049,Hsap,V9HW44,NA
OG0014219,54766,Hsap,Q9NY30,PTHR22978
OG0014220,83452,Hsap,Q9H082,PTHR47978
OG0014220,83452,Hsap,A0A494C0Z5,NA
OG0014221,123904,Hsap,Q496H8,PTHR15902
OG0014222,50632,Hsap,Q9NYX4,PTHR28546
OG0014223,9143,Hsap,O43761,PTHR10838
OG0014224,84326,Hsap,Q96S19,PTHR20974
OG0014224,84326,Hsap,A0A087WYU2,NA
OG0014225,7247,Hsap,Q15631,PTHR10741
OG0014225,7247,Hsap,B3KRM8,NA
OG0014226,924,Hsap,P09564,PTHR15343
OG0014226,924,Hsap,J3QLC7,NA
OG0014226,924,Hsap,Q29VG3,NA
OG0014227,195827,Hsap,Q7RTV5,PTHR28630
OG0014227,195827,Hsap,B7ZKK1,NA
OG0014228,64581,Hsap,Q9BXN2,PTHR47218
OG0014228,64581,Hsap,A0A024RAN9,NA
OG0014228,64581,Hsap,A0A0S2Z5Q1,NA
OG0014228,64581,Hsap,Q68D78,NA
OG0014229,4728,Hsap,O00217,PTHR10849
OG0014230,51727,Hsap,P30085,PTHR23359
OG0014230,51727,Hsap,A0A494BXC7,NA
OG0014231,1946,Hsap,P52803,PTHR11304
OG0014231,1946,Hsap,D6RDV5,NA
OG0014232,1212,Hsap,P09497,PTHR10639
OG0014232,1212,Hsap,A0A024R7S3,NA
OG0014233,10184,Hsap,Q6ZUX7,PTHR12489
OG0014233,10184,Hsap,A0A024RAM8,NA
OG0014234,128861,Hsap,Q9BQP9,PTHR47736
OG0014235,54994,Hsap,Q9NWU2,PTHR12864
OG0014236,157567,Hsap,Q86W74,PTHR24166
OG0014236,157567,Hsap,A0A024R9E1,NA
OG0014236,157567,Hsap,A0A024R9G2,NA
OG0014236,157567,Hsap,B3KT99,NA
OG0014237,79056,Hsap,Q9BZD6,PTHR24251
OG0014237,79056,Hsap,A0A0S2Z5N9,NA
OG0014238,6330,Hsap,Q8IWT1,PTHR13869
OG0014238,6330,Hsap,B0YJ93,NA
OG0014239,26231,Hsap,Q8WV35,NA
OG0014239,26231,Hsap,A0A024R6W8,NA
OG0014240,6324,Hsap,Q07699,PTHR10546
OG0014240,6324,Hsap,A0A1W2PR05,NA
OG0014241,255043,Hsap,Q8N661,PTHR31885
OG0014242,662,Hsap,Q12981,PTHR12825
OG0014243,23429,Hsap,Q8N488,PTHR12920
OG0014244,7458,Hsap,Q15056,PTHR23236
OG0014245,60343,Hsap,P98173,PTHR14592
OG0014245,60343,Hsap,D3DWX8,NA
OG0014245,60343,Hsap,Q9BU27,NA
OG0014246,60685,Hsap,Q9H8U3,PTHR10634
OG0014246,60685,Hsap,A0A024RD12,NA
OG0014246,60685,Hsap,E2QRF5,NA
OG0014247,142679,Hsap,Q8WTR2,PTHR46377
OG0014248,23704,Hsap,Q8WWG9,PTHR15282
OG0014248,23704,Hsap,A5H1P5,NA
OG0014249,9552,Hsap,O75391,PTHR13498
OG0014249,9552,Hsap,I3L0X5,NA
OG0014250,8089,Hsap,O95619,PTHR23195
OG0014250,8089,Hsap,F8W0J4,NA
OG0014251,29101,Hsap,Q9NP77,PTHR20383
OG0014252,127703,Hsap,Q8TAB5,PTHR35673
OG0014253,10447,Hsap,Q92520,PTHR14592
OG0014254,408263,Hsap,Q8TBE3,PTHR37361
OG0014255,4946,Hsap,P54368,PTHR10279
OG0014255,4946,Hsap,J3QQY4,NA
OG0014256,11018,Hsap,Q13445,PTHR22811
OG0014257,116225,Hsap,Q96E35,PTHR46831
OG0014258,11051,Hsap,O43809,PTHR13047
OG0014258,11051,Hsap,A0A024R6W2,NA
OG0014259,112703,Hsap,Q6IPT2,PTHR22574
OG0014260,115827,Hsap,Q96E17,PTHR47980
OG0014261,80019,Hsap,Q9HAC8,PTHR13609
OG0014262,283897,Hsap,Q6UWD8,PTHR36134
OG0014263,392465,Hsap,A6NK44,PTHR21366
OG0014264,57405,Hsap,Q9HBM1,PTHR14281
OG0014265,151188,Hsap,Q8N6S5,PTHR28640
OG0014265,151188,Hsap,B3KMZ5,NA
OG0014266,54546,Hsap,Q9NXI6,PTHR16450
OG0014267,79643,Hsap,Q96FZ7,PTHR22761
OG0014268,26022,Hsap,Q9Y2Y6,PTHR32510
OG0014269,286343,Hsap,Q8IV03,PTHR33767
OG0014270,928,Hsap,P21926,PTHR19282
OG0014270,928,Hsap,A6NNI4,NA
OG0014270,928,Hsap,B4DK09,NA
OG0014271,3820,Hsap,Q12918,PTHR46784
OG0014272,51266,Hsap,Q9P126,PTHR46490
OG0014273,25895,Hsap,Q96AZ1,PTHR14614
OG0014274,50999,Hsap,Q9Y3A6,PTHR22811
OG0014275,57002,Hsap,Q9NRH1,PTHR18829
OG0014276,2878,Hsap,P22352,PTHR11592
OG0014277,5626,Hsap,O75360,PTHR47409
OG0014277,5626,Hsap,A0A0G2JQ02,NA
OG0014278,27231,Hsap,Q9NPI5,PTHR10285
OG0014279,10190,Hsap,O14530,PTHR21148
OG0014280,2706,Hsap,P29033,PTHR11984
OG0014280,2706,Hsap,H9U1J4,NA
OG0014281,221143,Hsap,Q8WVE0,PTHR13200
OG0014281,221143,Hsap,A0A024RDN3,NA
OG0014281,221143,Hsap,B2RE94,NA
OG0014282,3982,Hsap,P55344,PTHR10671
OG0014283,133690,Hsap,Q8WWF8,PTHR34524
OG0014284,147323,Hsap,P59095,PTHR46374
OG0014285,402635,Hsap,NA,NA
OG0014286,84277,Hsap,Q96LL9,PTHR44873
OG0014286,84277,Hsap,B3KSU4,NA
OG0014287,79652,Hsap,Q9BSN7,PTHR14627
OG0014288,725,Hsap,P20851,PTHR45656
OG0014289,9073,Hsap,P56748,PTHR12002
OG0014289,9073,Hsap,A0A0K0K1I9,NA
OG0014290,26285,Hsap,P56750,PTHR12002
OG0014291,51141,Hsap,Q9Y5U4,PTHR15301
OG0014291,51141,Hsap,A0A024RAI2,NA
OG0014291,51141,Hsap,B4DQ23,NA
OG0014292,1933,Hsap,P24534,PTHR11595
OG0014292,1933,Hsap,A0A024R3W7,NA
OG0014293,348487,Hsap,Q96AQ9,PTHR15736
OG0014294,2256,Hsap,Q92914,PTHR11486
OG0014294,2256,Hsap,B7Z1C3,NA
OG0014295,638,Hsap,Q13323,PTHR15018
OG0014295,638,Hsap,A0A024R4X6,NA
OG0014296,440087,Hsap,A2RU48,PTHR35972
OG0014297,643988,Hsap,F2Z333,PTHR39233
OG0014298,388695,Hsap,Q96S90,PTHR20932
OG0014299,10286,Hsap,O75934,PTHR13296
OG0014299,10286,Hsap,B2R7W3,NA
OG0014300,2947,Hsap,P21266,PTHR11571
OG0014300,2947,Hsap,Q6FGJ9,NA
OG0014301,55502,Hsap,Q96HZ4,PTHR10985
OG0014302,100130705,Hsap,A0A1B0GUX0,PTHR35826
OG0014303,255809,Hsap,A8MVS5,PTHR36859
OG0014304,10981,Hsap,Q13637,PTHR24073
OG0014305,51014,Hsap,Q9Y3B3,PTHR22811
OG0014306,56952,Hsap,Q9NRG1,PTHR43340
OG0014307,6629,Hsap,P08579,PTHR10501
OG0014308,387787,Hsap,A6NK58,PTHR10993
OG0014309,5723,Hsap,P78330,PTHR43344
OG0014309,5723,Hsap,A0A024RDL3,NA
OG0014310,10930,Hsap,Q9Y235,PTHR13857
OG0014311,124808,Hsap,Q96MW1,PTHR31684
OG0014312,3216,Hsap,P17509,PTHR45659
OG0014313,84667,Hsap,Q9BYE0,PTHR10985
OG0014314,9588,Hsap,P30041,PTHR43503
OG0014314,9588,Hsap,V9HWC7,NA
OG0014315,257177,Hsap,Q5VTH2,PTHR34639
OG0014316,149461,Hsap,Q8N6F1,PTHR12002
OG0014317,134266,Hsap,Q8TAA5,PTHR21237
OG0014318,11092,Hsap,Q96E40,PTHR32455
OG0014318,11092,Hsap,A0A024R8F2,NA
OG0014319,286257,Hsap,Q9BUH6,PTHR28586
OG0014320,58476,Hsap,Q8IXH6,PTHR31671
OG0014321,128866,Hsap,Q9H444,PTHR22761
OG0014322,54976,Hsap,Q9GZN8,PTHR13287
OG0014323,29087,Hsap,Q9P016,PTHR14087
OG0014323,29087,Hsap,A0A024R3M1,NA
OG0014324,2287,Hsap,Q00688,PTHR46493
OG0014325,145814,Hsap,A6NFU8,PTHR23402
OG0014326,7079,Hsap,Q99727,PTHR11844
OG0014327,147381,Hsap,Q8IUK8,PTHR22923
OG0014327,147381,Hsap,A0A024R380,NA
OG0014328,55906,Hsap,Q9NQZ6,PTHR31058
OG0014329,84296,Hsap,Q9BRT9,PTHR21206
OG0014330,344892,Hsap,Q5QGT7,PTHR14402
OG0014331,786,Hsap,Q06432,PTHR15025
OG0014332,326624,Hsap,Q96AX2,PTHR47978
OG0014332,326624,Hsap,A0A024R8K6,NA
OG0014332,326624,Hsap,B3KPZ5,NA
OG0014332,326624,Hsap,B7Z3L0,NA
OG0014333,10280,Hsap,Q99720,PTHR10868
OG0014333,10280,Hsap,A2A3U5,NA
OG0014333,10280,Hsap,B4DR71,NA
OG0014334,7345,Hsap,P09936,PTHR10589
OG0014334,7345,Hsap,V9HW74,NA
OG0014335,4189,Hsap,Q9UBS3,PTHR44360
OG0014335,4189,Hsap,Q6FIF1,NA
OG0014336,10622,Hsap,O15318,PTHR15367
OG0014336,10622,Hsap,A0A024RAM1,NA
OG0014337,83546,Hsap,Q9BSG5,PTHR10517
OG0014337,83546,Hsap,K7ESG0,NA
OG0014337,83546,Hsap,Q8N210,NA
OG0014338,115098,Hsap,Q96CT7,PTHR21680
OG0014338,115098,Hsap,A0A024R7M8,NA
OG0014339,51762,Hsap,Q92930,PTHR47980
OG0014340,29082,Hsap,Q9BY43,PTHR22761
OG0014341,6815,Hsap,Q8WUJ0,PTHR46588
OG0014341,6815,Hsap,A0A024R641,NA
OG0014342,28989,Hsap,Q9BV86,PTHR12753
OG0014342,28989,Hsap,A0A024R8E4,NA
OG0014342,28989,Hsap,S4R338,NA
OG0014343,973,Hsap,P11912,PTHR14334
OG0014344,64100,Hsap,Q96BH3,PTHR22918
OG0014344,64100,Hsap,A0A384NKL6,NA
OG0014345,27338,Hsap,Q16763,PTHR24068
OG0014346,54622,Hsap,Q9NXU5,PTHR46693
OG0014347,131177,Hsap,Q96BQ1,PTHR14592
OG0014347,131177,Hsap,A0A0A8K9B4,NA
OG0014348,57045,Hsap,Q9GZX9,PTHR12312
OG0014349,283953,Hsap,B3SHH9,PTHR20516
OG0014349,283953,Hsap,A0A096LNY9,NA
OG0014349,283953,Hsap,H3BM71,NA
OG0014350,338382,Hsap,Q96AH8,PTHR47981
OG0014350,338382,Hsap,A0A096LP44,NA
OG0014351,56925,Hsap,Q9BS40,PTHR28591
OG0014352,2941,Hsap,O15217,PTHR11571
OG0014352,2941,Hsap,A0A024RD58,NA
OG0014353,55041,Hsap,Q96CS7,PTHR14309
OG0014353,55041,Hsap,A0A024QZ35,NA
OG0014353,55041,Hsap,A0A0A0MSE9,NA
OG0014353,55041,Hsap,A0A0A0MSI4,NA
OG0014353,55041,Hsap,B4DJB7,NA
OG0014354,113452,Hsap,Q969K7,PTHR31258
OG0014355,57409,Hsap,A9UHW6,PTHR23254
OG0014355,57409,Hsap,A0A0S2Z5K9,NA
OG0014355,57409,Hsap,A0A0S2Z5S7,NA
OG0014355,57409,Hsap,A0A0S2Z5T5,NA
OG0014355,57409,Hsap,A0A3B3IU65,NA
OG0014356,157310,Hsap,Q96S96,PTHR11362
OG0014357,3222,Hsap,Q00444,PTHR45659
OG0014358,90480,Hsap,Q8TAE8,PTHR31761
OG0014359,9592,Hsap,Q9BTL4,PTHR15895
OG0014359,9592,Hsap,A0A024R7H1,NA
OG0014360,6648,Hsap,P04179,PTHR11404
OG0014360,6648,Hsap,A0A384NL29,NA
OG0014360,6648,Hsap,G5E9P6,NA
OG0014360,6648,Hsap,Q96AM7,NA
OG0014360,6648,Hsap,Q9UG59,NA
OG0014361,100526767,Hsap,Q9Y3E7,PTHR10476
OG0014361,51652,Hsap,Q9Y3E7,PTHR10476
OG0014362,4084,Hsap,Q05195,PTHR11969
OG0014362,4084,Hsap,B7ZLI7,NA
OG0014363,128408,Hsap,Q8NDY6,PTHR19290
OG0014363,128408,Hsap,A0A087WXG3,NA
OG0014364,58475,Hsap,Q9GZW8,PTHR23320
OG0014364,58475,Hsap,A0A024R505,NA
OG0014364,58475,Hsap,A0A024R556,NA
OG0014365,27243,Hsap,O43633,PTHR10476
OG0014365,27243,Hsap,A0A024R4S0,NA
OG0014366,317649,Hsap,Q8N5X7,PTHR11960
OG0014367,11068,Hsap,O14569,PTHR15422
OG0014367,11068,Hsap,A0A024R342,NA
OG0014368,387723,Hsap,NA,NA
OG0014369,2671,Hsap,P55789,PTHR12645
OG0014370,63932,Hsap,Q9H5V9,PTHR46355
OG0014371,256281,Hsap,O95848,PTHR11839
OG0014371,256281,Hsap,B3KXY7,NA
OG0014372,1493,Hsap,P16410,PTHR11494
OG0014373,124512,Hsap,Q86XA0,PTHR14614
OG0014373,124512,Hsap,A0A024R8M5,NA
OG0014373,124512,Hsap,Q8N712,NA
OG0014374,199990,Hsap,Q6NZ36,PTHR37862
