orthogroup_ID,logLikelihood_Null_hypothesis,Likelihood_Alternative_hypothesis,log_diff,p.values,fdr,entrez,species,UniProtKB_ID,PANTHER_ID,seqnames,start,end,width,strand,gene_id,gene_name,gene_biotype,description
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZI9,NA,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZJ5,NA,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,A0A024QZM7,NA,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,B4E1E3,NA,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
OG0007299,-3865.85975,-3835.360428,60.99864400000024,2.8557067050774648e-15,1.2822607123883425e-13,29974,Hsap,F8W9F8,NA,10,50799409,50885675,86267,-,ENSG00000148584,A1CF,protein_coding,APOBEC1 complementation factor [Source:HGNC Symbol;Acc:HGNC:24086]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,P09086,PTHR11636,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,P09086,PTHR11636,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,B5ME60,NA,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,B5ME60,NA,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,H0YLL6,NA,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0005583,-3190.375384,-3162.086793,56.57718199999999,2.7017622962493523e-14,1.1544368831006103e-12,5452,Hsap,H0YLL6,NA,19,42086110,42196585,110476,-,ENSG00000028277,POU2F2,protein_coding,POU class 2 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9213]
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,O94810,PTHR45746,16,268301,275980,7680,-,ENSG00000076344,RGS11,protein_coding,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,B7Z285,NA,16,268301,275980,7680,-,ENSG00000076344,RGS11,protein_coding,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
OG0008656,-4919.272266,-4891.035702,56.47312799999963,2.848582991284286e-14,1.2132582090852623e-12,8786,Hsap,Q4TT70,NA,16,268301,275980,7680,-,ENSG00000076344,RGS11,protein_coding,regulator of G protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]
OG0010542,-2978.689597,-2950.940365,55.49846400000024,4.6766035272932065e-14,1.972811793711013e-12,6402,Hsap,P14151,NA,1,169690665,169711702,21038,-,ENSG00000188404,SELL,protein_coding,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
OG0010542,-2978.689597,-2950.940365,55.49846400000024,4.6766035272932065e-14,1.972811793711013e-12,6402,Hsap,P14151,NA,1,169690665,169711702,21038,-,ENSG00000188404,SELL,protein_coding,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
OG0010542,-2978.689597,-2950.940365,55.49846400000024,4.6766035272932065e-14,1.972811793711013e-12,6402,Hsap,P14151,NA,1,169690665,169711702,21038,-,ENSG00000188404,SELL,protein_coding,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
OG0010542,-2978.689597,-2950.940365,55.49846400000024,4.6766035272932065e-14,1.972811793711013e-12,6402,Hsap,P14151,NA,1,169690665,169711702,21038,-,ENSG00000188404,SELL,protein_coding,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
OG0012375,-2853.388551,-2826.00052,54.77606199999991,6.753801828759557e-14,2.8221091174684255e-12,54984,Hsap,Q96BK5,PTHR23149,8,10725399,10839847,114449,-,ENSG00000258724,PINX1,protein_coding,PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
OG0012375,-2853.388551,-2826.00052,54.77606199999991,6.753801828759557e-14,2.8221091174684255e-12,54984,Hsap,Q96BK5,PTHR23149,8,10725399,10839847,114449,-,ENSG00000258724,PINX1,protein_coding,PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
OG0012375,-2853.388551,-2826.00052,54.77606199999991,6.753801828759557e-14,2.8221091174684255e-12,54984,Hsap,Q96BK5,PTHR23149,8,10764961,10839884,74924,-,ENSG00000254093,PINX1,protein_coding,PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]
OG0007653,-3123.024071,-3096.242427,53.563287999999375,1.251975272165829e-13,5.118414955280422e-12,166968,Hsap,Q7Z3K6,PTHR10865,5,56919602,56971675,52074,-,ENSG00000155545,MIER3,protein_coding,MIER family member 3 [Source:HGNC Symbol;Acc:HGNC:26678]
OG0003217,-11263.456199,-11236.837253,53.23789200000101,1.4775164278300887e-13,6.021902339396109e-12,171023,Hsap,Q8IXJ9,PTHR13578,20,32358330,32439319,80990,+,ENSG00000171456,ASXL1,protein_coding,ASXL transcriptional regulator 1 [Source:HGNC Symbol;Acc:HGNC:18318]
OG0003217,-11263.456199,-11236.837253,53.23789200000101,1.4775164278300887e-13,6.021902339396109e-12,171023,Hsap,Q498B9,NA,20,32358330,32439319,80990,+,ENSG00000171456,ASXL1,protein_coding,ASXL transcriptional regulator 1 [Source:HGNC Symbol;Acc:HGNC:18318]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,P15151,PTHR23277,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,P15151,PTHR23277,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,P15151,PTHR23277,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,P15151,PTHR23277,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0A0MSA9,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0A0MSA9,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0A0MSA9,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0A0MSA9,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0C4DG49,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0C4DG49,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0C4DG49,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A0A0C4DG49,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A8K4I1,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A8K4I1,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A8K4I1,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0010941,-3796.390003,-3770.354638,52.07073000000037,2.676851970579447e-13,1.081023817143151e-11,5817,Hsap,A8K4I1,NA,19,44643798,44666162,22365,+,ENSG00000073008,PVR,protein_coding,PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]
OG0011045,-2562.596531,-2536.653706,51.88565000000017,2.9414395931332113e-13,1.1842647067064595e-11,1519,Hsap,P43234,PTHR12411,4,155924118,155953866,29749,-,ENSG00000256043,CTSO,protein_coding,cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]
OG0011045,-2562.596531,-2536.653706,51.88565000000017,2.9414395931332113e-13,1.1842647067064595e-11,1519,Hsap,P43234,PTHR12411,4,155924118,155953866,29749,-,ENSG00000256043,CTSO,protein_coding,cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542]
OG0012188,-1914.210831,-1889.104297,50.21306800000002,6.896312047586788e-13,2.7268223696219283e-11,51465,Hsap,Q9Y385,PTHR24068,6,89326625,89352722,26098,-,ENSG00000198833,UBE2J1,protein_coding,ubiquitin conjugating enzyme E2 J1 [Source:HGNC Symbol;Acc:HGNC:17598]
OG0012349,-2240.001492,-2215.357126,49.28873199999998,1.1046394009814883e-12,4.3418556395848055e-11,129685,Hsap,Q7Z7C8,PTHR46469,6,42050513,42087461,36949,+,ENSG00000137413,TAF8,protein_coding,TATA-box binding protein associated factor 8 [Source:HGNC Symbol;Acc:HGNC:17300]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,O76036,PTHR11738,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,O76036,PTHR11738,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,O76036,PTHR11738,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MQZ0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MQZ0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MQZ0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MR94,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MR94,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MR94,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MTU0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MTU0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0011972,-3382.303487,-3357.684771,49.2374319999999,1.1339083219741226e-12,4.443712909132908e-11,9437,Hsap,A0A0A0MTU0,NA,19,54906148,54916140,9993,+,ENSG00000189430,NCR1,protein_coding,natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
OG0009994,-3116.899538,-3092.910546,47.977984000000106,2.155160072206277e-12,8.250650380475245e-11,80324,Hsap,Q9Y606,PTHR11142,12,131929200,131945896,16697,+,ENSG00000177192,PUS1,protein_coding,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]
OG0009994,-3116.899538,-3092.910546,47.977984000000106,2.155160072206277e-12,8.250650380475245e-11,80324,Hsap,E5KMT5,NA,12,131929200,131945896,16697,+,ENSG00000177192,PUS1,protein_coding,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]
OG0009994,-3116.899538,-3092.910546,47.977984000000106,2.155160072206277e-12,8.250650380475245e-11,80324,Hsap,E5KMT6,NA,12,131929200,131945896,16697,+,ENSG00000177192,PUS1,protein_coding,pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:15508]
OG0011030,-2246.628994,-2223.022479,47.21302999999989,3.183786843692824e-12,1.2118517394125044e-10,54765,Hsap,Q96DX7,PTHR24103,11,35662775,35818007,155233,+,ENSG00000166326,TRIM44,protein_coding,tripartite motif containing 44 [Source:HGNC Symbol;Acc:HGNC:19016]
OG0008637,-4359.28487,-4337.394822,43.78009600000041,1.8371137483695027e-11,6.79732086896716e-10,3053,Hsap,P05546,PTHR11461,22,20774113,20787720,13608,+,ENSG00000099937,SERPIND1,protein_coding,serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]
OG0008637,-4359.28487,-4337.394822,43.78009600000041,1.8371137483695027e-11,6.79732086896716e-10,3053,Hsap,P05546,PTHR11461,22,20774113,20787720,13608,+,ENSG00000099937,SERPIND1,protein_coding,serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]
OG0008637,-4359.28487,-4337.394822,43.78009600000041,1.8371137483695027e-11,6.79732086896716e-10,3053,Hsap,Q8IVC0,NA,22,20774113,20787720,13608,+,ENSG00000099937,SERPIND1,protein_coding,serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]
OG0008637,-4359.28487,-4337.394822,43.78009600000041,1.8371137483695027e-11,6.79732086896716e-10,3053,Hsap,Q8IVC0,NA,22,20774113,20787720,13608,+,ENSG00000099937,SERPIND1,protein_coding,serpin family D member 1 [Source:HGNC Symbol;Acc:HGNC:4838]
OG0003571,-9806.22514,-9785.297393,41.85549399999945,4.9137125618243817e-11,1.7979844362962917e-9,57642,Hsap,Q9P218,PTHR24020,20,63293186,63334851,41666,+,ENSG00000101203,COL20A1,protein_coding,collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]
OG0004835,-6748.61435,-6727.88631,41.45607999999993,6.027452532351916e-11,2.199439014973374e-9,5395,Hsap,P54278,PTHR10073,7,5970925,6009106,38182,-,ENSG00000122512,PMS2,protein_coding,"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
OG0004835,-6748.61435,-6727.88631,41.45607999999993,6.027452532351916e-11,2.199439014973374e-9,5395,Hsap,A0A2R8Y6S3,NA,7,5970925,6009106,38182,-,ENSG00000122512,PMS2,protein_coding,"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
OG0004835,-6748.61435,-6727.88631,41.45607999999993,6.027452532351916e-11,2.199439014973374e-9,5395,Hsap,B4DGM0,NA,7,5970925,6009106,38182,-,ENSG00000122512,PMS2,protein_coding,"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
OG0004835,-6748.61435,-6727.88631,41.45607999999993,6.027452532351916e-11,2.199439014973374e-9,5395,Hsap,C9J167,NA,7,5970925,6009106,38182,-,ENSG00000122512,PMS2,protein_coding,"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
OG0004835,-6748.61435,-6727.88631,41.45607999999993,6.027452532351916e-11,2.199439014973374e-9,5395,Hsap,Q7Z3Q2,NA,7,5970925,6009106,38182,-,ENSG00000122512,PMS2,protein_coding,"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
OG0002679,-21460.320483,-21440.846748,38.94746999999916,2.1768207584999113e-10,7.835371675839627e-9,1293,Hsap,P12111,PTHR24020,2,237324003,237414207,90205,-,ENSG00000163359,COL6A3,protein_coding,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]
OG0002679,-21460.320483,-21440.846748,38.94746999999916,2.1768207584999113e-10,7.835371675839627e-9,1293,Hsap,B7ZW00,NA,2,237324003,237414207,90205,-,ENSG00000163359,COL6A3,protein_coding,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]
OG0002679,-21460.320483,-21440.846748,38.94746999999916,2.1768207584999113e-10,7.835371675839627e-9,1293,Hsap,D9ZGF2,NA,2,237324003,237414207,90205,-,ENSG00000163359,COL6A3,protein_coding,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]
OG0002679,-21460.320483,-21440.846748,38.94746999999916,2.1768207584999113e-10,7.835371675839627e-9,1293,Hsap,Q63HQ4,NA,2,237324003,237414207,90205,-,ENSG00000163359,COL6A3,protein_coding,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]
OG0002679,-21460.320483,-21440.846748,38.94746999999916,2.1768207584999113e-10,7.835371675839627e-9,1293,Hsap,Q8N4Z1,NA,2,237324003,237414207,90205,-,ENSG00000163359,COL6A3,protein_coding,collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]
OG0011052,-2092.860914,-2073.684143,38.353541999999834,2.951043348321685e-10,1.0564735186991631e-8,7913,Hsap,P35659,PTHR13468,6,18223860,18264548,40689,-,ENSG00000124795,DEK,protein_coding,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
OG0011052,-2092.860914,-2073.684143,38.353541999999834,2.951043348321685e-10,1.0564735186991631e-8,7913,Hsap,H0Y993,NA,6,18223860,18264548,40689,-,ENSG00000124795,DEK,protein_coding,DEK proto-oncogene [Source:HGNC Symbol;Acc:HGNC:2768]
OG0008938,-3302.907038,-3283.742988,38.32809999999972,2.989769131125122e-10,1.0674523426114115e-8,950,Hsap,Q14108,PTHR11923,4,76158737,76234536,75800,-,ENSG00000138760,SCARB2,protein_coding,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]
OG0008938,-3302.907038,-3283.742988,38.32809999999972,2.989769131125122e-10,1.0674523426114115e-8,950,Hsap,Q14108,PTHR11923,4,76158737,76234536,75800,-,ENSG00000138760,SCARB2,protein_coding,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]
OG0008938,-3302.907038,-3283.742988,38.32809999999972,2.989769131125122e-10,1.0674523426114115e-8,950,Hsap,A0A024RDG6,NA,4,76158737,76234536,75800,-,ENSG00000138760,SCARB2,protein_coding,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]
OG0008938,-3302.907038,-3283.742988,38.32809999999972,2.989769131125122e-10,1.0674523426114115e-8,950,Hsap,A0A024RDG6,NA,4,76158737,76234536,75800,-,ENSG00000138760,SCARB2,protein_coding,scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]
OG0004810,-6636.265306,-6617.586232,37.358148000001165,4.915464820525402e-10,1.740915695526189e-8,8439,Hsap,Q92636,PTHR13743,8,58583508,58659853,76346,-,ENSG00000035681,NSMAF,protein_coding,neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]
OG0007834,-3239.237378,-3220.808987,36.85678199999984,6.356653812384129e-10,2.2334280211893944e-8,57172,Hsap,Q96NX5,PTHR24347,1,209583714,209613939,30226,+,ENSG00000008118,CAMK1G,protein_coding,calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585]
OG0004840,-6544.755585,-6526.407807,36.69555600000058,6.904694140251134e-10,2.4131814929225995e-8,5241,Hsap,P06401,PTHR48092,11,101029624,101129813,100190,-,ENSG00000082175,PGR,protein_coding,progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,Q9NR81,PTHR46006,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,Q9NR81,PTHR46006,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,B7Z6B2,NA,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,B7Z6B2,NA,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,E9PG37,NA,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007552,-3418.615072,-3400.53139,36.16736399999991,9.053890099472536e-10,3.1477120277588774e-8,50650,Hsap,E9PG37,NA,3,56727418,57079329,351912,-,ENSG00000163947,ARHGEF3,protein_coding,Rho guanine nucleotide exchange factor 3 [Source:HGNC Symbol;Acc:HGNC:683]
OG0007412,-4043.23734,-4025.392603,35.6894740000007,1.1570549449935571e-9,3.991236927443921e-8,7287,Hsap,O00294,PTHR16517,6,35497874,35512896,15023,-,ENSG00000112041,TULP1,protein_coding,TUB like protein 1 [Source:HGNC Symbol;Acc:HGNC:12423]
OG0007412,-4043.23734,-4025.392603,35.6894740000007,1.1570549449935571e-9,3.991236927443921e-8,7287,Hsap,F1T0I9,NA,6,35497874,35512896,15023,-,ENSG00000112041,TULP1,protein_coding,TUB like protein 1 [Source:HGNC Symbol;Acc:HGNC:12423]
OG0007412,-4043.23734,-4025.392603,35.6894740000007,1.1570549449935571e-9,3.991236927443921e-8,7287,Hsap,Q0QD38,NA,6,35497874,35512896,15023,-,ENSG00000112041,TULP1,protein_coding,TUB like protein 1 [Source:HGNC Symbol;Acc:HGNC:12423]
OG0004878,-4353.442204,-4335.694119,35.49617000000035,1.2777627996154539e-9,4.3961678035600785e-8,5451,Hsap,P14859,PTHR11636,1,167220876,167427345,206470,+,ENSG00000143190,POU2F1,protein_coding,POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]
OG0004878,-4353.442204,-4335.694119,35.49617000000035,1.2777627996154539e-9,4.3961678035600785e-8,5451,Hsap,P14859,PTHR11636,1,167220876,167427345,206470,+,ENSG00000143190,POU2F1,protein_coding,POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]
